previous_crop,new_crop,compatibility,rotation_score,nutrient_effect,nitrogen_effect,root_pattern,water_compatibility,pest_disease_break,rotation_reason,recommendation,confidence,source_type,notes
Sesame,Groundnut,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Legume/Pulse (Groundnut) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Guava,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate to Deep (80-150 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fruit/Horticulture (Guava) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Jowar (Sorghum),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Fibrous (60-120 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Cereal (Jowar (Sorghum)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Jute,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fibre (Jute) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Kidney Beans,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Taproot (30-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Legume/Pulse (Kidney Beans) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Lentil (Masoor),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Shallow Taproot (20-40 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Legume/Pulse (Lentil (Masoor)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Linseed,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Fibrous (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Oilseed (Linseed) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Maize,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Fibrous (40-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Cereal (Maize) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Mango,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Taproot (200+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fruit/Horticulture (Mango) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Millets,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Fibrous (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Cereal (Millets) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Moth Beans,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Taproot (50-90 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Legume/Pulse (Moth Beans) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Mung Bean,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Shallow Taproot (25-45 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Legume/Pulse (Mung Bean) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Muskmelon,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Taproot (35-65 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Vegetable (Muskmelon) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Mustard,High,0.8,Balanced nutrient uptake with biofumigation benefit,Moderate nitrogen utilization,Deep taproot explores subsoil nutrient reserves,Low water footprint conserves soil moisture,Mustard glucosinolates act as natural biofumigant against soil fungi,Favorable biofumigant rotation: Mustard suppresses soil-borne pathogens and complements Sesame.,Prefer,High,Directorate of Rapeseed-Mustard Research,Excellent rabi partner following Kharif cereals or pulses.
Sesame,Oilseeds,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Oilseed (Oilseeds) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Onion,High,0.8,Diversified nutrient extraction across shallow and deep root zones,Efficient utilization of residual organic fertility,Alternates shallow bulb roots with deeper field crop roots,Standard water management,Allium sulfur compounds provide natural fungicidal properties,"Highly compatible rotation: Onion benefits from the clean, pathogen-reduced seedbed following Sesame.",Prefer,High,Horticultural Research Standard,High economic diversification.
Sesame,Orange,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Perennial Tree (120-180 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fruit/Horticulture (Orange) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Papaya,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Moderate Fibrous (40-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Fruit/Horticulture (Papaya) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Sesame,Pigeon Peas (Tur),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Taproot (40-70 cm) with Deep Taproot (100-150 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Oilseed (Sesame) to Legume/Pulse (Pigeon Peas (Tur)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
